Date,Roll No,Test ID,Chapter_Name,Marks_Scored
11/10/2024,242034,101,Units and Measurements (PUC-I),100
11/10/2024,242034,101,Motion in a Straight Line (PUC-I),100
11/10/2024,242034,101,Motion in a Plane (PUC-I),85
11/10/2024,242034,101,Laws of Motion (PUC-I),82
11/10/2024,242034,101,"Work, Energy and Power (PUC-I)",0
11/10/2024,242034,101,System of Particles and Rotational Motion (PUC-I),0
11/10/2024,242034,101,Gravitation (PUC-I),0
11/10/2024,242034,101,Mechanical Properties of Solids (PUC-I),0
11/10/2024,242034,101,Mechanical Properties of Fluids (PUC-I),100
11/10/2024,242034,101,Thermal Properties of Matter (PUC-I),100
11/10/2024,242034,101,Thermodynamics (PUC-I),61
11/10/2024,242034,101,Kinetic Theory (PUC-I),0
11/10/2024,242034,101,Oscillations (PUC-I),0
11/10/2024,242034,101,Waves (PUC-I),85
11/10/2024,242034,101,Electric Charges and Fields (PUC-II),0
11/10/2024,242034,101,Electrostatic Potential and Capacitance (PUC-II),29
11/10/2024,242034,101,Current Electricity (PUC-II),50
11/10/2024,242034,101,Moving charges and magnetism (PUC-II),50
11/10/2024,242034,101,Magnetism and Matter (PUC-II),81
11/10/2024,242034,101,Electromagnetic Induction (PUC-II),56
11/10/2024,242034,101,Alternating Current (PUC-II),81
11/10/2024,242034,101,Electromagnetic Waves (PUC-II),60
11/10/2024,242034,101,Ray Optics and Optical Instruments (PUC-II),82
11/10/2024,242034,101,Wave Optics (PUC-II),0
11/10/2024,242034,101,Dual Nature of Radiation and Matter (PUC-II),100
11/10/2024,242034,101,Atoms (PUC-II),100
11/10/2024,242034,101,Nuclei (PUC-II),0
11/10/2024,242034,101,"Semiconductor Electronics Materials, Devices and Simple Circuits (PUC-II)",0
