Date,Roll No,Test ID,Chapter_Name,Marks_Scored
11/10/2024,242085,101,Units and Measurements (PUC-I),100
11/10/2024,242085,101,Motion in a Straight Line (PUC-I),100
11/10/2024,242085,101,Motion in a Plane (PUC-I),60
11/10/2024,242085,101,Laws of Motion (PUC-I),82
11/10/2024,242085,101,"Work, Energy and Power (PUC-I)",61
11/10/2024,242085,101,System of Particles and Rotational Motion (PUC-I),0
11/10/2024,242085,101,Gravitation (PUC-I),71
11/10/2024,242085,101,Mechanical Properties of Solids (PUC-I),0
11/10/2024,242085,101,Mechanical Properties of Fluids (PUC-I),100
11/10/2024,242085,101,Thermal Properties of Matter (PUC-I),0
11/10/2024,242085,101,Thermodynamics (PUC-I),0
11/10/2024,242085,101,Kinetic Theory (PUC-I),100
11/10/2024,242085,101,Oscillations (PUC-I),46
11/10/2024,242085,101,Waves (PUC-I),85
11/10/2024,242085,101,Electric Charges and Fields (PUC-II),60
11/10/2024,242085,101,Electrostatic Potential and Capacitance (PUC-II),0
11/10/2024,242085,101,Current Electricity (PUC-II),63
11/10/2024,242085,101,Moving charges and magnetism (PUC-II),82
11/10/2024,242085,101,Magnetism and Matter (PUC-II),0
11/10/2024,242085,101,Electromagnetic Induction (PUC-II),56
11/10/2024,242085,101,Alternating Current (PUC-II),0
11/10/2024,242085,101,Electromagnetic Waves (PUC-II),0
11/10/2024,242085,101,Ray Optics and Optical Instruments (PUC-II),0
11/10/2024,242085,101,Wave Optics (PUC-II),0
11/10/2024,242085,101,Dual Nature of Radiation and Matter (PUC-II),100
11/10/2024,242085,101,Atoms (PUC-II),0
11/10/2024,242085,101,Nuclei (PUC-II),0
11/10/2024,242085,101,"Semiconductor Electronics Materials, Devices and Simple Circuits (PUC-II)",0
15/10/2024,242085,102,Units and Measurements (PUC-I),100
15/10/2024,242085,102,Motion in a Straight Line (PUC-I),71
15/10/2024,242085,102,Motion in a Plane (PUC-I),100
15/10/2024,242085,102,Laws of Motion (PUC-I),82
15/10/2024,242085,102,"Work, Energy and Power (PUC-I)",0
15/10/2024,242085,102,System of Particles and Rotational Motion (PUC-I),81
15/10/2024,242085,102,Gravitation (PUC-I),100
15/10/2024,242085,102,Mechanical Properties of Solids (PUC-I),0
15/10/2024,242085,102,Mechanical Properties of Fluids (PUC-I),100
15/10/2024,242085,102,Thermal Properties of Matter (PUC-I),0
15/10/2024,242085,102,Thermodynamics (PUC-I),0
15/10/2024,242085,102,Kinetic Theory (PUC-I),0
15/10/2024,242085,102,Oscillations (PUC-I),58
15/10/2024,242085,102,Waves (PUC-I),58
15/10/2024,242085,102,Electric Charges and Fields (PUC-II),0
15/10/2024,242085,102,Electrostatic Potential and Capacitance (PUC-II),60
15/10/2024,242085,102,Current Electricity (PUC-II),0
15/10/2024,242085,102,Moving charges and magnetism (PUC-II),82
15/10/2024,242085,102,Magnetism and Matter (PUC-II),87
15/10/2024,242085,102,Electromagnetic Induction (PUC-II),0
15/10/2024,242085,102,Alternating Current (PUC-II),81
15/10/2024,242085,102,Electromagnetic Waves (PUC-II),60
15/10/2024,242085,102,Ray Optics and Optical Instruments (PUC-II),0
15/10/2024,242085,102,Wave Optics (PUC-II),0
15/10/2024,242085,102,Dual Nature of Radiation and Matter (PUC-II),0
15/10/2024,242085,102,Atoms (PUC-II),0
15/10/2024,242085,102,Nuclei (PUC-II),0
15/10/2024,242085,102,"Semiconductor Electronics Materials, Devices and Simple Circuits (PUC-II)",100
